Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AQB,CEMB,AQB,CEMB,AQB,CEMB,AQB,CEMB,AQB,CEMB
Date,,,,,,,,,,
2012-04-19,,29.17937469482422,,29.17937469482422,,29.17937469482422,,29.17937469482422,,1000
2012-04-20,,29.260440826416016,,29.260440826416012,,29.260440826416012,,29.260440826416012,,200
2012-04-23,,29.243061065673828,,29.260431244201932,,29.243061065673828,,29.260431244201932,,1900
2012-04-24,,29.19672203063965,,29.20830140407367,,29.196722030639645,,29.20830140407367,,1200
2012-04-25,,29.127269744873047,,29.18516444672744,,29.127269744873047,,29.18516444672744,,2400
2012-04-26,,29.127269744873047,,29.127269744873047,,29.127269744873047,,29.127269744873047,,0
2012-04-27,,29.3241024017334,,29.3241024017334,,29.3241024017334,,29.3241024017334,,400
2012-04-30,,29.243061065673828,,29.243061065673828,,29.243061065673828,,29.243061065673828,,1400
2012-05-01,,29.439905166625977,,29.73517389771636,,29.382010462923468,,29.73517389771636,,1600
2012-05-02,,29.41095733642578,,29.410957336425785,,29.410957336425785,,29.410957336425785,,900
2012-05-03,,29.3241024017334,,29.3241024017334,,29.09830785964648,,29.09830785964648,,7500
2012-05-04,,29.463043212890625,,29.468834004313575,,29.463043212890625,,29.468834004313575,,5600
2012-05-07,,29.497798919677734,,29.52674626842875,,29.497798919677734,,29.52674626842875,,2600
2012-05-08,,29.4688663482666,,29.468866348266598,,29.468866348266598,,29.468866348266598,,1400
2012-05-09,,29.439905166625977,,29.439905166625977,,29.439905166625977,,29.439905166625977,,2000
2012-05-10,,29.382003784179688,,29.382003784179688,,29.382003784179688,,29.382003784179688,,600
2012-05-11,,29.41095733642578,,29.410957336425785,,29.410957336425785,,29.410957336425785,,100
2012-05-14,,29.27200698852539,,29.272006988525394,,29.272006988525394,,29.272006988525394,,1500
2012-05-15,,29.09831428527832,,29.393582947072915,,29.051998974894204,,29.393582947072915,,3100
2012-05-16,,29.09831428527832,,29.098314285278324,,29.098314285278324,,29.098314285278324,,0
2012-05-17,,28.936206817626953,,28.982524335641955,,28.907259473137987,,28.982524335641955,,43100
2012-05-18,,28.936206817626953,,28.936206817626953,,28.936206817626953,,28.936206817626953,,0
2012-05-21,,28.901466369628906,,28.93620450536427,,28.681464802260205,,28.93620450536427,,44100
2012-05-22,,28.901466369628906,,28.901466369628906,,28.901466369628906,,28.901466369628906,,0
2012-05-23,,29.06357192993164,,29.868319870761017,,28.930412405269408,,29.868319870761017,,3000
2012-05-24,,28.947803497314453,,28.94780349731445,,28.94780349731445,,28.94780349731445,,100
2012-05-25,,28.976726531982422,,28.976726531982422,,28.976726531982422,,28.976726531982422,,600
2012-05-29,,28.947803497314453,,28.94780349731445,,28.889908773736675,,28.94780349731445,,2000
2012-05-30,,28.687232971191406,,28.95355186334049,,28.536705573879903,,28.930395331204227,,2900
2012-05-31,,28.80306053161621,,28.80306053161621,,28.80306053161621,,28.80306053161621,,1500
2012-06-01,,28.99909019470215,,29.022359807395322,,28.99909019470215,,29.022359807395322,,500
2012-06-04,,28.99909019470215,,28.99909019470215,,28.99909019470215,,28.99909019470215,,0
2012-06-05,,28.888574600219727,,29.202707841869575,,28.66751762804613,,29.202707841869575,,4700
2012-06-06,,28.94091796875,,29.31322289007393,,28.853658031953042,,29.31322289007393,,1400
2012-06-07,,29.02817726135254,,29.028177261352543,,28.970003231741444,,28.970003231741444,,700
2012-06-08,,28.97001075744629,,28.970010757446293,,28.970010757446293,,28.970010757446293,,300
2012-06-11,,29.17360496520996,,29.17360496520996,,29.17360496520996,,29.17360496520996,,2100
2012-06-12,,29.20269775390625,,29.231783661986213,,29.09216819644482,,29.231783661986213,,3000
2012-06-13,,29.109634399414062,,29.202710677929545,,29.074729962803186,,29.202710677929545,,5800
2012-06-14,,29.260868072509766,,29.348128011396284,,29.260868072509766,,29.348128011396284,,2600
2012-06-15,,29.260868072509766,,29.260868072509766,,29.260868072509766,,29.260868072509766,,0
2012-06-18,,29.260868072509766,,29.260868072509766,,29.260868072509766,,29.260868072509766,,0
2012-06-19,,29.377220153808594,,29.435391979339293,,29.377220153808594,,29.435391979339293,,400
2012-06-20,,29.377220153808594,,29.377220153808594,,29.377220153808594,,29.377220153808594,,0
2012-06-21,,29.540088653564453,,29.580809355426165,,29.54008865356445,,29.580809355426165,,2000
2012-06-22,,29.540088653564453,,29.54008865356445,,29.54008865356445,,29.54008865356445,,0
2012-06-25,,29.609912872314453,,29.609912872314453,,29.609912872314453,,29.609912872314453,,100
2012-06-26,,29.493576049804688,,29.656458991950153,,29.493576049804688,,29.656458991950153,,2000
2012-06-27,,29.52264404296875,,29.52264404296875,,29.52264404296875,,29.52264404296875,,700
2012-06-28,,29.609912872314453,,29.609912872314453,,29.609912872314453,,29.609912872314453,,1200
2012-06-29,,29.56337547302246,,30.366159612629957,,29.3772229506661,,30.366159612629957,,6900
2012-07-02,,29.422100067138672,,29.42210006713867,,29.35788481183658,,29.35788481183658,,1000
2012-07-03,,29.760679244995117,,30.478718126452126,,29.655600167034365,,30.478718126452126,,2800
2012-07-05,,29.889102935791016,,29.906615369169753,,29.889102935791016,,29.89493967128004,,1900
2012-07-06,,29.889102935791016,,29.889102935791016,,29.889102935791016,,29.889102935791016,,0
2012-07-09,,29.935819625854492,,29.935819625854496,,29.684797553287645,,29.684797553287645,,4800
2012-07-10,,30.13429832458496,,30.134298324584957,,30.134298324584957,,30.134298324584957,,100
2012-07-11,,30.18098258972168,,30.204333980771736,,29.91244827337967,,30.204333980771736,,1500
2012-07-12,,30.15182113647461,,30.23938559000446,,30.07593016188486,,30.23938559000446,,4900
2012-07-13,,29.900789260864258,,29.92997740250661,,29.900789260864254,,29.92997740250661,,900
2012-07-16,,30.268535614013672,,30.29188699630613,,29.98248897511741,,30.262698881895748,,3500
2012-07-17,,30.356124877929688,,30.402827677428903,,30.087590461545357,,30.402827677428903,,1500
2012-07-18,,30.116764068603516,,30.379461621773793,,29.941633108793656,,29.941633108793656,,10300
2012-07-19,,30.4028263092041,,30.4028263092041,,30.116777242424664,,30.116777242424664,,2100
2012-07-20,,30.356124877929688,,30.379476277679295,,30.350288141448313,,30.379476277679295,,3400
2012-07-23,,30.326940536499023,,30.414504956148882,,30.19851004871777,,30.35612867638231,,5700
2012-07-24,,30.239362716674805,,30.467033241318813,,30.186823193532994,,30.467033241318813,,5500
2012-07-25,,30.414506912231445,,30.414506912231445,,30.414506912231445,,30.414506912231445,,1800
2012-07-26,,30.414506912231445,,30.414506912231445,,30.414506912231445,,30.414506912231445,,2700
2012-07-27,,30.502084732055664,,30.572136743311265,,30.502084732055664,,30.572136743311265,,14800
2012-07-30,,30.443702697753906,,30.502078991661797,,30.437863732215398,,30.502078991661797,,2100
2012-07-31,,30.443702697753906,,30.443702697753906,,30.443702697753906,,30.443702697753906,,2300
2012-08-01,,30.663944244384766,,30.663944244384766,,30.611226770814916,,30.663944244384766,,700
2012-08-02,,30.441373825073242,,30.605382817009627,,30.28322133951104,,30.28322133951104,,8100
2012-08-03,,30.464765548706055,,30.464765548706055,,30.31247198661827,,30.31247198661827,,1400
2012-08-06,,30.576045989990234,,30.576045989990234,,30.48232639954269,,30.48232639954269,,14600
2012-08-07,,30.634654998779297,,30.722518193074233,,30.6346549987793,,30.710802951537985,,3600
2012-08-08,,30.47650909423828,,30.57022881207676,,30.47065258944715,,30.57022881207676,,400
2012-08-09,,30.617080688476562,,30.868952774268383,,30.341778121575345,,30.341778121575345,,600
2012-08-10,,30.617080688476562,,30.61708068847656,,30.61708068847656,,30.61708068847656,,0
2012-08-13,,30.576045989990234,,30.663906849155953,,30.56433076187788,,30.663906849155953,,9200
2012-08-14,,30.49993133544922,,30.628796750553636,,30.470644350503775,,30.529218320394662,,3900
2012-08-15,,30.535058975219727,,30.535058975219727,,30.523343741288556,,30.523343741288556,,900
2012-08-16,,30.49993133544922,,30.49993133544922,,30.42378338702809,,30.49407483224162,,2800
2012-08-17,,30.429643630981445,,30.42964363098145,,30.224630257307574,,30.417928389532612,,3300
2012-08-20,,30.458925247192383,,30.48235572595905,,30.458925247192383,,30.48235572595905,,3000
2012-08-21,,30.587778091430664,,30.58777809143066,,30.48234321470906,,30.488199714770253,,5600
2012-08-22,,30.576045989990234,,30.60533294304547,,30.53504380882264,,30.59947644621494,,12600
2012-08-23,,30.658092498779297,,30.66980774299689,,30.53508578617608,,30.658092498779293,,1900
2012-08-24,,30.658092498779297,,30.722525224748892,,30.658092498779293,,30.722525224748892,,2200
2012-08-27,,30.92165756225586,,30.986090241663703,,30.710787787631173,,30.710787787631173,,6600
2012-08-28,,30.956785202026367,,30.956785202026367,,30.956785202026367,,30.956785202026367,,1800
2012-08-29,,30.839651107788086,,30.839651107788082,,30.792790167879126,,30.804505402856364,,12800
2012-08-30,,30.92753028869629,,30.980247760010105,,30.78109311665279,,30.78109311665279,,9700
2012-08-31,,30.898244857788086,,30.898244857788086,,30.898244857788086,,30.898244857788086,,4000
2012-09-04,,30.825361251831055,,31.20737105104148,,30.672555538599966,,31.20737105104148,,5800
2012-09-05,,30.960540771484375,,30.96054077148438,,30.74896496453713,,30.866507328611615,,65700
2012-09-06,,31.24264144897461,,31.24264144897461,,30.884138243414547,,31.177993035915037,,3400
2012-09-07,,31.40131187438965,,31.41894243810239,,31.348417941318097,,31.41894243810239,,7400
2012-09-10,,31.489459991455078,,31.589369479261805,,31.289638773908955,,31.413057167764087,,22200
